"id","title","product_type","product_tags","product_collections","image_url"
15035,"Heera|Brown Straight Fit Trousers","Trouser","Colour:Brown, Fabric:Cotton, Gender:Women, GID_VWWTR25016276, GroupID:VWWTR25016276, Print:Solid, StyleID:VWWTR2501627601","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Mocha Mousse, Natural Fabrics, The Pantone Collection, trousers, Work Wear","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-1892_512x.jpg?v=1736150849"
15041,"Navya|Colour Block Bow Tie-Up Top","Top","Colour:Brown, Fabric:Cotton, Gender:Women, GID_VWWTO25016285, GroupID:VWWTO25016285, Print:Colourblocked, StyleID:VWWTO2501628501","ALL COLLECTIONS, Bows, Brunch Ready, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Mocha Mousse, Natural Fabrics, Party Wear, Santa's Chic List, The Figure, The Galentines Brunch, The Hourglass Closet, The Pantone Collection, The Pear Closet, Tops, Topwear, Topwear veronica, Vacation Vibe, Work Wear","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-0984_1600x.jpg?v=1736150757"
15044,"Kristen|Trucotton Lace Detail Midi Dress","Dress","Colour:Purple, Fabric:Cotton, Gender:Women, GID_VWWDR24436028, GroupID:VWWDR24436028, Print:Solid, StyleID:VWWDR2443602802","ALL COLLECTIONS, All Dresses, Boho'Scape, Casual Essentials, Cotton Collection, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Kalki Koechlin | Shop The Look, Modern Muse, Natural Fabrics, The Figure, The Figure 8 Closet, The Galentines Brunch, The Hourglass Closet, The Pear Closet, The White Lotus, Threads of Freedom, Unstoppably You!, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3553_512x.jpg?v=1735557120"
15046,"Kandace|Cotton+ Crochet & Flared Hem Crop Top","Top","Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWTO24436035, GroupID:VWWTO24436035, Print:Solid, StyleID:VWWTO2443603502","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Cotton Collection, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Kalki Koechlin | Shop The Look, Lounge Wear, Midnight Sapphire, Modern Muse, Natural Fabrics, Party Wear, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The White Lotus, Tops, Topwear, Topwear veronica, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2437_512x.jpg?v=1735207990"
15049,"Courtney|Trucotton Sleeveless Top With Flared Hem","Top","Colour:Pink, Fabric:Cotton, Gender:Women, GID_VWWTO24436038, GroupID:VWWTO24436038, Print:Solid, StyleID:VWWTO2443603801","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Kalki Koechlin | Shop The Look, Kiss & Tell, Modern Muse, Natural Fabrics, Pink Bloom, Pink Snow, The Figure, The Figure 8 Closet, The Galentines Brunch, The Hourglass Closet, The Pear Closet, The Rectangle Closet, The Virgio Promise, The White Lotus, Tops, Topwear, Topwear veronica, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2306_512x.jpg?v=1735546987"
15050,"Jacqueline|Trucotton Pintuck Detail Lace Shirt","Top","Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWSH24436020, GroupID:VWWSH24436020, Print:Solid, StyleID:VWWSH2443602002","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Cotton Collection, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Midnight Sapphire, Modern Muse, Natural Fabrics, Party Wear, Shirts and Blouses, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, Tops, Topwear veronica, Vacation Vibe, Work Wear","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2638_512x.jpg?v=1735207167"
15052,"Jayla|Trucotton Front Ruffled Embroidery Top","Top","Colour:White, Fabric:Cotton, Gender:Women, GID_VWWTO24436023, GroupID:VWWTO24436023, Print:Solid, StyleID:VWWTO2443602301","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Kalki Koechlin | Shop The Look, Lounge Wear, Modern Muse, Natural Fabrics, Pink Snow, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, Threads of Freedom, Tops, Topwear, Topwear veronica, Vacation Vibe, White Bloom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2499_512x.jpg?v=1735545812"
15053,"Lindsey|Embroidered Lace Two-Piece Top","Top","Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWTO24436032, GroupID:VWWTO24436032, Print:Solid, StyleID:VWWTO2443603201","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Inventory, Kalki Koechlin | Shop The Look, Midnight Sapphire, Modern Muse, Mystic Blue, Natural Fabrics, The Galentines Brunch, The Virgio Promise, Threads of Freedom, Tops, Topwear, Topwear veronica, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2207_1600x.jpg?v=1735557417"
15056,"Phyllis|Trucotton Crochet Mini Skirt With Fringes","Skirt","Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWSK24436045, GroupID:VWWSK24436045, Print:Solid, StyleID:VWWSK2443604501","ALL COLLECTIONS, Boho'Scape, Bottomwear veronica, Casual Essentials, Cotton Collection, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Midnight Sapphire, Modern Muse, Natural Fabrics, Skirts | Shorts, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The White Lotus, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2725_512x.jpg?v=1738668174"
15057,"Kelly|Trucotton Crochet Mini Skirt With Fringes","Skirt","Colour:White, Fabric:Cotton, Gender:Women, GID_VWWSK24436045, GroupID:VWWSK24436045, Print:Solid, StyleID:VWWSK2443604502","ALL COLLECTIONS, Boho'Scape, Bottomwear veronica, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Kalki Koechlin | Shop The Look, Modern Muse, Natural Fabrics, Pink Snow, Skirts | Shorts, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The White Lotus, Threads of Freedom, Vacation Vibe, White Bloom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2313_512x.jpg?v=1740119802"
15059,"Juliana|Blue Lace Peplum Crop Top","Top","Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWTO24436035, GroupID:VWWTO24436035, Print:Solid, StyleID:VWWTO2443603501","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Inventory, Kalki Koechlin | Shop The Look, Lounge Wear, Midnight Sapphire, Modern Muse, Mystic Blue, Natural Fabrics, The Galentines Brunch, Threads of Freedom, Tops, Topwear, Topwear veronica, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2166_1600x.jpg?v=1735546541"
15060,"Lottie|Viscose+ Lapel Collar Crop Lace Shirt","Top","Colour:White, Fabric:Viscose, Gender:Women, GID_VWWSH24436034, GroupID:VWWSH24436034, Print:Solid, StyleID:VWWSH2443603402","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Kalki Koechlin | Shop The Look, Lounge Wear, Modern Muse, Natural Fabrics, Pink Snow, Shirts and Blouses, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, Threads of Freedom, Tops, Topwear veronica, Vacation Vibe, Viscose Collection, White Bloom, Work Wear","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2234_512x.jpg?v=1735557497"
15061,"Katherine|Trucotton Tie Up Top With Lace Embroidery","Top","Colour:Purple, Fabric:Cotton, Gender:Women, GID_VWWTO24436039, GroupID:VWWTO24436039, Print:Solid, StyleID:VWWTO2443603901","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Kalki Koechlin | Shop The Look, Modern Muse, Natural Fabrics, The Figure, The Figure 8 Closet, The Galentines Brunch, The Hourglass Closet, The Pear Closet, The White Lotus, Threads of Freedom, Tops, Topwear, Topwear veronica, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2060_512x.jpg?v=1735546840"
15063,"Pamela|Trucotton Side Lace Detail Pullup Pants","Trouser","Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWTR24436043, GroupID:VWWTR24436043, Print:Solid, StyleID:VWWTR2443604301","ALL COLLECTIONS, Boho'Scape, Bottomwear veronica, Casual Essentials, Cotton Collection, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Kalki Koechlin | Shop The Look, Lounge Wear, Midnight Sapphire, Modern Muse, Natural Fabrics, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, trousers, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3041_512x.jpg?v=1739444771"
15064,"Jennifer|Trucotton Gathered Hem Crochet Skirt","Skirt","Colour:White, Fabric:Cotton, Gender:Women, GID_VWWSK24436027, GroupID:VWWSK24436027, Print:Solid, StyleID:VWWSK2443602701","ALL COLLECTIONS, Boho'Scape, Bottomwear veronica, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Kalki Koechlin | Shop The Look, Modern Muse, Natural Fabrics, Pink Snow, Skirts | Shorts, The Figure, The Figure 8 Closet, The Galentines Brunch, The Hourglass Closet, The Pear Closet, The White Lotus, Threads of Freedom, Vacation Vibe, White Bloom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2384_1_512x.jpg?v=1738667778"
15066,"Mabel|Viscose+ Lapel Collar Crop Lace Shirt","Top","Colour:Black, Fabric:Viscose, Gender:Women, GID_VWWSH24436034, GroupID:VWWSH24436034, Print:Solid, StyleID:VWWSH2443603401","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Kalki Koechlin | Shop The Look, Lounge Wear, Midnight Sapphire, Modern Muse, Natural Fabrics, Party Wear, Shirts and Blouses, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, Tops, Topwear veronica, Vacation Vibe, Viscose Collection, Work Wear","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2662_512x.jpg?v=1735208939"
15067,"Jenny|Embroidered Ruffled Top","Top","Colour:Purple, Fabric:Cotton, Gender:Women, GID_VWWTO24436023, GroupID:VWWTO24436023, Print:Solid, StyleID:VWWTO2443602302","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Kalki Koechlin | Shop The Look, Lounge Wear, Modern Muse, Natural Fabrics, The Figure, The Figure 8 Closet, The Galentines Brunch, The Hourglass Closet, The Pear Closet, Tops, Topwear, Topwear veronica, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2576_1600x.jpg?v=1735208201"
15069,"Kimberly|Trucotton Lace Detail Midi Dress","Dress","Colour:Pink, Fabric:Cotton, Gender:Women, GID_VWWDR24436028, GroupID:VWWDR24436028, Print:Solid, StyleID:VWWDR2443602801","ALL COLLECTIONS, All Dresses, Boho'Scape, Casual Essentials, Cotton Collection, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Kalki Koechlin | Shop The Look, Kiss & Tell, Modern Muse, Natural Fabrics, Pink Bloom, Pink Snow, The Figure, The Figure 8 Closet, The Galentines Brunch, The Hourglass Closet, The Pear Closet, The White Lotus, Unstoppably You!, Vacation Vibe","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3579_512x.jpg?v=1735557003"
15070,"Amabel|Trucotton Strappy Squareneck Knit Top","Top","Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWTO24320503, GroupID:VWWTO24320503, Print:Solid, StyleID:VWWTO2432050302","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Cozy Winter, Crimson Night, Elevated Essentials, Flash Sale, Hidden Gems, Inventory, Just In!, Midnight Sapphire, Natural Fabrics, Snug Season, Tops, Topwear, Topwear veronica","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/23rdAugVirgio2084_512x.jpg?v=1734000683"
15071,"Tracey|Multicolour Knit Top","Top","Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWTO24320501, GroupID:VWWTO24320501, Print:Striped, StyleID:VWWTO2432050101","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Cozy Winter, Earth-friendly Fabrics, Elevated Essentials, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Midnight Sapphire, Mystic Blue, Natural Fabrics, Snug Season, Threads of Freedom, Tops, Topwear, Topwear veronica","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/23rdAugVirgio1627_1600x.jpg?v=1734000212"
15073,"Illyrial|Trucotton Multicolour Sleeveless Knit Top","Top","Colour:Green, Fabric:Cotton, Gender:Women, GID_VWWTO24320501, GroupID:VWWTO24320501, Print:Striped, StyleID:VWWTO2432050102","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Cozy Winter, Elevated Essentials, Flash Sale, Green Breeze, Hidden Gems, Inventory, Just In!, Lounge Wear, Natural Fabrics, Snug Season, Threads of Freedom, Tops, Topwear, Topwear veronica","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/23rdAugVirgio1892_512x.jpg?v=1734000280"
15074,"Elspeth|Red Knit Strappy Crop Top","Top","Colour:Red, Fabric:Cotton, Gender:Women, GID_VWWTO24320502, GroupID:VWWTO24320502, Print:Solid, StyleID:VWWTO2432050202","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Cozy Winter, Crimson Night, Elevated Essentials, Flash Sale, Hidden Gems, Inventory, Just In!, Kiss & Tell, Lounge Wear, Natural Fabrics, Red Velvet, Snug Season, Tops, Topwear, Topwear veronica","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/23rdAugVirgio1663_512x.jpg?v=1734000474"
15076,"Sabine|Trucotton Knit Structure Achromatic Top","Top","Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWTO24320504, GroupID:VWWTO24320504, Print:Striped, StyleID:VWWTO2432050401","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Cozy Winter, Crimson Night, Elevated Essentials, Flash Sale, Hidden Gems, Inventory, Just In!, Lounge Wear, Midnight Sapphire, Natural Fabrics, Snug Season, Tops, Topwear, Topwear veronica","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/23rdAugVirgio1074_512x.jpg?v=1733999058"
15077,"Saskia|Trucotton Front Button Closure Cardigan","Top","Colour:Pink, Fabric:Cotton, Gender:Women, GID_VWWTO24320505, GroupID:VWWTO24320505, Print:Solid, StyleID:VWWTO2432050502","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Cotton Collection, Cozy Winter, Elevated Essentials, Flash Sale, Hidden Gems, Inventory, Just In!, Kiss & Tell, Natural Fabrics, Pink Bloom, Pink Snow, Snug Season, Tops, Topwear, Topwear veronica","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/23rdAugVirgio1953_512x.jpg?v=1733999623"
15079,"Anouk|Trucotton Front Button Closure Cardigan","Top","Colour:Cream, Fabric:Cotton, Gender:Women, GID_VWWTO24320505, GroupID:VWWTO24320505, Print:Solid, StyleID:VWWTO2432050501","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Cotton Collection, Cozy Winter, Elevated Essentials, Flash Sale, Hidden Gems, Inventory, Just In!, Natural Fabrics, Snug Season, Threads of Freedom, Tops, Topwear, Topwear veronica","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/Copyof23rdAugVirgio1374_1_512x.jpg?v=1733999512"
15080,"Leocadia|Trucotton Knit Structure Achromatic Top","Top","Colour:Purple, Fabric:Cotton, Gender:Women, GID_VWWTO24320504, GroupID:VWWTO24320504, Print:Striped, StyleID:VWWTO2432050402","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Cotton Collection, Cozy Winter, Elevated Essentials, Flash Sale, Hidden Gems, Inventory, Just In!, Natural Fabrics, Snug Season, Tops, Topwear, Topwear veronica","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/23rdAugVirgio1996_512x.jpg?v=1734000923"
15081,"Fiorella|Strappy Square Neck Top","Top","Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWTO24320503, GroupID:VWWTO24320503, Print:Solid, StyleID:VWWTO2432050301","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Cotton Collection, Cozy Winter, Earth-friendly Fabrics, Elevated Essentials, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Midnight Sapphire, Mystic Blue, Natural Fabrics, Snug Season, Threads of Freedom, Tops, Topwear, Topwear veronica","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/23rdAugVirgio1704_1600x.jpg?v=1734000599"
15083,"Maelis|Knitted Strappy Crop Top","Top","Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWTO24320502, GroupID:VWWTO24320502, Print:Solid, StyleID:VWWTO2432050201","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Cozy Winter, Earth-friendly Fabrics, Elevated Essentials, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Midnight Sapphire, Mystic Blue, Natural Fabrics, Snug Season, Threads of Freedom, Tops, Topwear, Topwear veronica","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/23rdAugVirgio1759_1600x.jpg?v=1734000423"
15084,"Reya|Front Open Twill Dress","Dress","Colour:Rust, Fabric:Cotton, Gender:Women, GID_VWWDR24461102, GroupID:VWWDR24461102, Print:Solid, StyleID:VWWDR2446110201","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Dresses, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Natural Fabrics, New In, Office To Off-Duty, Party Wear, Santa's Chic List, Snug Season, Threads of Freedom","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-03521_512x.jpg?v=1734014208"
15086,"Lisa|Front Open Cropped Jacket","Jacket","Colour:Pink, Fabric:Cotton, Gender:Women, GID_VWWJK24461094, GroupID:VWWJK24461094, Print:Solid, StyleID:VWWJK2446109401","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Jackets, Just In!, Kalki Koechlin | Shop The Look, Kiss & Tell, Lounge Wear, Manushi Chilar's Party Go-To's!, Natural Fabrics, New In, Party Wear, Pink Bloom, Pink Snow, Santa's Chic List, Shirts and Blouses, Snug Season, The Boyfriend's Hoodie","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-02971_512x.jpg?v=1734013987"
15087,"Aiyla|Black Utilitarian Shacket","Jacket","Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWJK24461097, GroupID:VWWJK24461097, Print:Solid, StyleID:VWWJK2446109701","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Cozy Winter, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Jackets, Just In!, Kalki Koechlin | Shop The Look, Midnight Sapphire, Natural Fabrics, Snug Season, The Boyfriend's Hoodie","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-03281_512x.jpg?v=1734605809"
15088,"Lorah|Cropped Trench Coat Cape","Jacket","Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWJK24461095, GroupID:VWWJK24461095, Print:Solid, StyleID:VWWJK2446109501","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Jackets, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Midnight Sapphire, Natural Fabrics, Snug Season, The Boyfriend's Hoodie","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-02661_512x.jpg?v=1734013946"
15091,"Rome|Navy Blue Cropped Jacket","Jacket","Colour:Navy Blue, Fabric:Cotton, Gender:Women, GID_VWWJK24461094, GroupID:VWWJK24461094, Print:Solid, StyleID:VWWJK2446109402","ALL COLLECTIONS, Bleed Blue, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Jackets, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Natural Fabrics, New In, Party Wear, Santa's Chic List, Shirts and Blouses, Snug Season, The Boyfriend's Hoodie, Work Wear","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-00672_512x.jpg?v=1734163167"
15092,"Emine|Beige Cropped Trench Coat","Jacket","Colour:Beige, Fabric:Cotton, Gender:Women, GID_VWWJK24461101, GroupID:VWWJK24461101, Print:Solid, StyleID:VWWJK2446110101","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Jackets, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Mocha Mousse, Natural Fabrics, Snug Season, The Boyfriend's Hoodie","https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2744_512x.jpg?v=1735204698"
